ID,Presion,Caudal,Vibracion,Estado
4780,92.67,77.03,4.27,Crítico
4781,96.13,44.58,6.67,Normal
4782,98.1,5.05,5.36,Precaución
4783,105.08,51.78,4.05,Normal
4784,94.63,41.31,5.6,Normal
4785,97.82,71.43,3.91,Crítico
4786,112.75,62.77,6.56,Normal
4787,89.7,28.22,8.08,Normal
4788,112.18,68.35,4.41,Normal
4789,96.98,27.91,2.56,Normal
4790,113.57,42.77,4.59,Crítico
4791,103.2,16.74,6.24,Normal
4792,99.91,67.73,6.32,Normal
4793,97.29,34.55,4.18,Precaución
4794,101.6,19.95,4.53,Normal
4795,110.19,74.27,6.8,Crítico
4796,104.03,50.72,4.14,Precaución
4797,92.89,8.17,4.56,Normal
4798,106.54,35.71,4.09,Normal
4799,112.42,59.97,4.68,Normal
4800,102.36,19.74,5.76,Normal
4801,87.12,54.91,4.21,Precaución
4802,82.32,41.26,4.54,Normal
4803,106.42,64.89,4.09,Normal
4804,106.99,53.64,4.78,Normal
4805,109.88,44.78,4.03,Precaución
4806,114.4,33.62,2.88,Normal
4807,109.1,21.24,4.9,Normal
4808,96.88,51.47,4.84,Normal
4809,115.61,63.86,5.15,Precaución
4810,91.62,16.49,4.22,Normal
4811,108.29,26.41,7.15,Normal
4812,106.81,75.92,5.8,Normal
4813,92.61,32.27,4.86,Normal
4814,93.43,29.63,5.12,Normal
4815,112.67,15.75,3.79,Precaución
4816,98.23,40.33,5.8,Normal
4817,104.45,39.34,3.68,Normal
4818,102.62,52.97,3.54,Precaución
4819,108.21,60.08,3.88,Precaución
4820,105.48,31.11,4.79,Crítico
4821,87.73,52.72,4.58,Normal
4822,108.66,40.66,6.11,Precaución
4823,86.07,71.28,2.14,Normal
4824,91.92,46.48,4.63,Normal
4825,82.87,11.45,5.64,Normal
4826,84.65,51.18,6.39,Precaución
4827,93.56,41.51,5.37,Normal
4828,92.53,69.78,3.77,Normal
4829,124.47,67.64,3.99,Normal
4830,94.88,63.7,4.05,Normal
4831,102.56,53.49,5.54,Normal
4832,77.59,45.05,5.69,Precaución
4833,99.38,32.72,3.74,Normal
4834,109.24,62.27,3.26,Normal
4835,96.86,10.26,6.66,Normal
4836,102.9,17.61,4.14,Crítico
4837,112.34,36.24,4.23,Precaución
4838,101.22,60.95,5.57,Normal
4839,120.66,29.58,5.96,Precaución
4840,93.14,37.31,4.82,Normal
4841,104.49,31.95,5.51,Normal
4842,78.14,53.06,4.69,Normal
4843,111.24,39.89,5.14,Normal
4844,112.52,60.09,4.12,Normal
4845,88.91,12.72,5.39,Normal
4846,87.66,60.96,6.37,Normal
4847,106.06,56.72,4.91,Precaución
4848,89.09,52.08,3.76,Normal
4849,113.15,42.05,3.57,Normal
4850,109.07,8.57,5.58,Precaución
4851,119.14,59.62,7.08,Normal
4852,91.85,13.08,3.05,Normal
4853,97.24,57.05,4.96,Normal
4854,108.75,36.34,5.41,Precaución
4855,106.1,46.95,4.99,Precaución
4856,104.59,50.27,4.22,Precaución
4857,110.57,58.22,5.06,Normal
4858,105.4,78.73,3.18,Normal
4859,99.18,79.38,5.56,Normal
4860,103.38,35.23,4.23,Normal
4861,99.3,59.69,5.84,Precaución
4862,92.2,59.4,5.0,Normal
4863,103.93,5.35,5.06,Normal
4864,113.29,79.0,7.78,Normal
4865,88.4,35.32,3.17,Normal
4866,111.74,7.85,4.92,Precaución
4867,84.65,15.7,3.73,Normal
4868,90.05,13.96,4.94,Normal
4869,96.46,71.83,5.37,Precaución
4870,100.36,77.84,3.91,Normal
4871,99.16,63.83,7.46,Precaución
4872,103.35,56.34,5.13,Precaución
4873,93.29,17.39,4.65,Crítico
4874,93.06,56.6,6.31,Crítico
4875,104.16,5.21,5.07,Normal
4876,97.69,64.76,3.74,Precaución
4877,100.2,63.71,3.77,Normal
4878,97.46,18.93,5.63,Normal
4879,87.96,76.29,3.87,Normal
4880,100.24,73.95,3.5,Precaución
4881,107.35,70.1,3.29,Normal
4882,112.16,39.5,5.1,Normal
4883,97.74,19.35,5.26,Precaución
4884,102.13,34.95,3.89,Normal
4885,95.86,36.37,5.36,Normal
4886,105.62,35.39,6.22,Normal
4887,104.45,36.04,6.01,Precaución
4888,103.43,54.77,1.82,Normal
4889,91.99,51.9,4.83,Precaución
4890,110.74,30.66,5.78,Normal
4891,112.77,76.32,4.85,Precaución
4892,92.5,33.14,6.34,Normal
4893,99.9,74.16,4.45,Precaución
4894,100.79,76.34,3.77,Precaución
4895,117.33,5.37,2.77,Normal
4896,100.95,52.55,3.54,Normal
4897,105.32,60.25,5.09,Crítico
4898,110.52,56.84,6.25,Crítico
4899,82.62,33.73,5.58,Normal
4900,109.87,35.25,6.31,Precaución
4901,90.98,65.06,5.2,Precaución
4902,102.99,14.16,4.01,Normal
4903,105.38,32.64,3.94,Normal
4904,101.42,65.71,3.89,Precaución
4905,109.14,77.95,5.1,Normal
4906,116.95,49.2,5.11,Normal
4907,101.22,53.44,5.36,Normal
4908,110.22,58.72,3.65,Normal
4909,88.04,9.6,3.77,Crítico
4910,85.96,58.66,4.02,Normal
4911,98.31,44.67,5.24,Normal
4912,109.13,34.85,3.12,Precaución
4913,94.61,71.83,3.29,Normal
4914,103.83,56.82,5.02,Precaución
4915,127.78,73.38,6.53,Normal
4916,98.84,21.62,6.53,Normal
4917,114.38,34.75,5.76,Normal
4918,92.65,25.67,2.83,Precaución
4919,97.54,36.73,4.23,Crítico
4920,84.48,36.6,3.95,Normal
4921,96.26,58.24,5.61,Precaución
4922,109.34,51.4,6.24,Precaución
4923,118.94,8.91,4.43,Normal
4924,108.07,9.21,4.38,Normal
4925,92.34,26.04,7.76,Normal
4926,93.73,55.75,6.3,Normal
4927,89.96,23.51,4.46,Normal
4928,105.0,63.12,6.19,Normal
4929,105.15,24.93,6.33,Normal
4930,94.89,39.41,5.1,Normal
4931,109.9,7.4,4.6,Normal
4932,108.37,20.07,4.84,Normal
4933,123.91,42.28,4.89,Precaución
4934,103.71,7.25,5.02,Precaución
4935,111.05,23.58,6.24,Normal
4936,112.7,73.32,4.41,Normal
4937,121.7,57.22,4.17,Crítico
4938,98.93,28.08,5.89,Normal
4939,118.82,78.48,5.68,Precaución
4940,89.89,31.25,4.38,Normal
4941,110.88,8.14,4.55,Normal
4942,84.62,25.7,4.7,Crítico
4943,108.12,38.27,4.56,Normal
4944,109.77,35.49,4.91,Normal
4945,93.95,58.75,4.09,Precaución
4946,117.02,48.92,6.01,Normal
4947,75.88,62.2,6.64,Precaución
4948,89.02,39.65,4.23,Normal
4949,107.82,22.51,2.88,Normal
4950,85.66,21.82,4.79,Normal
4951,88.59,7.99,4.79,Normal
4952,105.87,41.93,6.18,Normal
4953,95.01,63.52,4.87,Normal
4954,91.28,14.79,4.7,Crítico
4955,89.94,59.93,4.64,Normal
4956,89.09,37.98,5.59,Precaución
4957,109.91,25.82,6.93,Crítico
4958,92.67,48.28,5.79,Precaución
4959,90.93,12.45,3.98,Precaución
4960,84.04,40.71,7.84,Crítico
4961,93.43,13.66,4.11,Normal
4962,89.25,54.73,4.65,Normal
4963,100.37,56.4,5.72,Normal
4964,115.93,49.9,4.44,Normal
4965,101.03,20.7,4.84,Precaución
4966,86.58,76.21,5.13,Normal
4967,98.06,55.59,3.93,Normal
4968,109.04,65.78,5.55,Normal
4969,93.52,34.07,5.71,Crítico
4970,89.78,27.53,3.55,Normal
4971,109.48,56.49,5.5,Precaución
4972,113.16,52.01,5.54,Precaución
4973,97.97,44.21,4.08,Normal
4974,87.34,58.79,5.75,Normal
4975,112.53,34.4,7.81,Precaución
4976,107.52,58.06,6.04,Normal
4977,93.37,16.58,3.98,Normal
4978,107.9,9.64,6.94,Normal
4979,101.25,23.47,4.36,Normal
4980,85.53,17.93,5.19,Normal
4981,101.52,36.08,5.61,Precaución
4982,107.36,27.46,3.84,Normal
4983,84.51,54.06,2.8,Normal
4984,99.03,17.9,4.7,Normal
4985,93.47,6.41,5.82,Crítico
4986,89.89,76.25,4.64,Normal
4987,82.4,18.58,6.43,Normal
4988,87.87,9.94,6.72,Normal
4989,88.82,63.45,4.12,Normal
4990,101.24,12.12,4.39,Precaución
4991,92.01,33.4,2.58,Precaución
4992,93.93,7.68,6.3,Precaución
4993,109.8,79.16,6.02,Precaución
4994,113.74,19.53,4.72,Normal
4995,109.21,57.55,6.32,Normal
4996,97.84,47.32,5.07,Normal
4997,86.77,51.27,6.02,Normal
4998,123.23,9.4,3.99,Precaución
4999,114.96,9.43,6.41,Normal
5000,94.33,52.97,5.6,Normal
5001,93.55,9.39,5.4,Precaución
5002,95.48,71.6,4.45,Normal
5003,111.88,30.06,6.23,Normal
5004,98.86,15.08,5.47,Precaución
5005,94.11,43.12,7.51,Crítico
5006,109.09,18.82,6.27,Normal
5007,96.62,34.95,5.07,Precaución
5008,103.36,26.83,4.06,Crítico
5009,92.14,29.1,5.7,Normal
5010,108.69,58.25,7.71,Normal
5011,85.07,52.5,5.54,Precaución
5012,93.46,30.76,2.82,Normal
5013,119.01,37.0,4.81,Precaución
5014,121.62,30.84,4.77,Normal
5015,128.74,42.09,4.87,Normal
5016,107.34,36.95,2.56,Normal
5017,108.52,25.03,3.04,Normal
5018,97.11,76.12,5.25,Precaución
5019,116.18,79.46,5.27,Normal
5020,94.53,70.72,5.46,Normal
5021,118.61,60.54,4.55,Normal
5022,95.43,73.4,4.73,Normal
5023,101.65,28.83,5.66,Normal
5024,89.61,34.88,6.17,Normal
5025,102.27,19.71,3.82,Normal
5026,115.32,8.46,5.59,Normal
5027,89.55,49.12,5.08,Normal
5028,87.58,26.88,4.99,Normal
5029,98.3,63.68,4.43,Normal
5030,114.5,26.4,6.86,Normal
5031,92.01,35.21,3.25,Normal
5032,110.72,34.94,5.4,Normal
5033,114.1,47.32,2.54,Precaución
5034,92.47,20.68,4.93,Normal
5035,95.02,19.17,5.43,Normal
5036,81.99,8.86,2.43,Normal
5037,104.67,21.09,6.91,Precaución
5038,99.84,68.67,3.27,Normal
5039,102.54,53.44,4.47,Precaución
5040,103.31,12.8,4.17,Normal
5041,111.3,8.09,4.26,Precaución
5042,91.3,38.32,7.39,Crítico
5043,121.6,25.71,4.88,Normal
5044,96.87,13.0,5.01,Precaución
5045,113.18,69.5,3.75,Normal
5046,105.78,74.74,6.17,Normal
5047,98.84,24.38,6.63,Crítico
5048,90.61,55.17,5.54,Normal
5049,87.19,34.98,4.12,Normal
5050,116.18,58.06,4.44,Normal
5051,90.93,6.27,3.78,Normal
5052,77.49,54.76,4.65,Precaución
5053,107.25,6.62,4.06,Normal
5054,96.98,52.72,6.19,Precaución
5055,103.44,73.64,3.91,Normal
5056,85.57,22.89,3.59,Normal
5057,112.13,20.51,2.68,Normal
5058,86.33,15.62,2.78,Normal
5059,103.51,58.74,5.69,Normal
5060,100.2,44.38,5.94,Normal
5061,103.08,56.65,5.55,Normal
5062,98.27,52.75,6.12,Normal
5063,94.92,31.58,3.41,Normal
5064,91.72,73.55,5.19,Normal
5065,93.47,25.26,4.68,Normal
5066,107.87,26.14,6.39,Crítico
5067,97.6,66.27,4.43,Normal
5068,75.14,52.29,5.32,Normal
5069,97.56,27.02,4.37,Normal
5070,88.6,48.81,1.89,Normal
5071,94.66,32.67,7.06,Normal
5072,99.59,44.99,4.15,Normal
5073,90.99,32.7,4.08,Normal
5074,105.66,14.71,5.73,Precaución
5075,82.23,67.95,4.46,Precaución
5076,115.73,52.97,5.93,Normal
5077,106.63,43.58,5.44,Normal
5078,110.22,71.52,4.38,Precaución
5079,106.14,23.49,7.45,Crítico
5080,91.08,75.34,4.32,Normal
5081,103.52,30.78,7.14,Normal
5082,90.97,47.56,4.89,Normal
5083,89.82,65.42,3.82,Normal
5084,86.73,23.95,6.88,Normal
5085,108.88,50.74,3.82,Normal
5086,101.63,66.7,5.79,Normal
5087,106.89,66.57,5.26,Normal
5088,104.1,22.24,5.06,Normal
5089,87.58,46.42,6.11,Normal
5090,116.73,18.25,1.81,Normal
5091,96.94,32.28,6.22,Normal
5092,88.21,50.39,4.57,Normal
5093,108.73,75.38,4.6,Normal
5094,87.15,11.14,4.2,Crítico
5095,87.95,13.72,5.59,Precaución
5096,77.09,16.87,6.3,Normal
5097,97.53,6.87,5.76,Normal
5098,87.14,78.87,6.13,Normal
5099,95.81,22.8,5.53,Normal
5100,109.36,7.29,6.02,Normal
5101,107.42,35.76,7.18,Normal
5102,108.41,44.97,5.0,Normal
5103,95.54,74.02,4.46,Normal
5104,109.6,52.27,5.29,Precaución
5105,113.04,44.04,6.06,Normal
5106,93.96,55.69,4.82,Normal
5107,102.51,69.09,3.6,Normal
5108,100.68,66.62,4.67,Normal
5109,95.71,36.34,5.4,Normal
5110,101.12,39.65,5.59,Normal
5111,98.82,35.96,5.89,Normal
5112,92.54,35.25,5.47,Precaución
5113,101.51,78.5,8.43,Crítico
5114,95.56,61.15,3.68,Precaución
5115,110.15,55.6,5.2,Crítico
5116,104.9,17.98,4.62,Normal
5117,105.44,56.99,5.1,Crítico
5118,119.61,67.95,5.25,Normal
5119,98.57,45.44,5.46,Precaución
5120,102.6,45.25,3.68,Normal
5121,98.12,79.82,6.47,Normal
5122,103.49,75.11,5.24,Crítico
5123,95.66,57.76,6.02,Normal
5124,77.96,18.38,6.56,Normal
5125,94.58,46.57,5.25,Normal
5126,111.66,11.75,5.31,Normal
5127,106.74,21.81,4.6,Precaución
5128,97.43,16.59,4.21,Precaución
5129,114.0,32.98,5.81,Normal
5130,90.07,9.95,5.06,Normal
5131,105.69,5.65,1.96,Normal
5132,98.85,29.13,4.84,Precaución
5133,93.8,52.6,6.23,Precaución
5134,107.04,76.34,4.04,Normal
5135,93.96,24.84,5.89,Normal
5136,107.53,59.87,4.14,Precaución
5137,94.44,34.56,5.43,Normal
5138,98.94,51.29,4.76,Normal
5139,108.51,17.15,6.57,Normal
5140,88.06,35.84,7.36,Normal
5141,104.89,47.11,2.5,Precaución
5142,98.67,36.14,4.67,Normal
5143,95.78,15.7,4.84,Normal
5144,94.33,19.27,5.31,Normal
5145,111.43,7.7,3.5,Normal
5146,98.2,30.92,6.14,Normal
5147,85.78,27.27,4.06,Crítico
5148,108.71,73.04,4.58,Normal
5149,106.74,7.01,4.1,Normal
5150,83.72,64.82,4.17,Normal
5151,95.95,21.31,4.87,Normal
5152,115.17,70.14,2.42,Normal
5153,94.51,20.42,5.67,Normal
5154,93.96,30.33,4.61,Normal
5155,103.55,62.81,4.32,Normal
5156,110.38,65.1,3.64,Normal
5157,94.82,64.0,4.8,Normal
5158,90.44,50.57,4.55,Precaución
5159,95.58,26.7,3.23,Normal
5160,97.56,79.3,3.88,Crítico
5161,101.71,59.64,5.81,Normal
5162,92.04,31.73,7.22,Normal
5163,117.25,41.83,4.04,Normal
5164,113.3,32.08,4.24,Normal
5165,95.84,64.88,5.34,Normal
5166,95.31,7.91,5.08,Normal
5167,104.94,64.15,5.61,Normal
5168,103.06,41.58,5.53,Normal
5169,111.28,7.61,4.57,Precaución
5170,101.9,73.9,3.64,Normal
5171,91.83,62.37,5.88,Normal
5172,108.99,66.06,3.62,Normal
5173,81.9,5.67,3.87,Normal
5174,108.07,39.24,6.46,Normal
5175,105.46,45.69,4.47,Normal
5176,102.21,8.53,5.08,Normal
5177,97.92,74.99,5.24,Normal
5178,103.2,45.13,4.18,Normal
5179,112.95,79.65,6.57,Normal
5180,97.85,21.6,3.73,Normal
5181,86.72,40.15,4.84,Precaución
5182,102.61,49.77,3.95,Normal
5183,109.44,75.44,3.75,Normal
5184,95.55,53.14,6.19,Precaución
5185,122.3,69.99,3.92,Crítico
5186,105.64,78.64,5.83,Normal
5187,112.21,72.37,8.79,Normal
5188,103.89,71.73,4.62,Normal
5189,98.76,35.03,3.64,Crítico
5190,89.66,48.91,4.75,Normal
5191,102.11,20.63,4.42,Crítico
5192,117.0,53.65,5.69,Normal
5193,102.45,56.29,5.46,Normal
5194,110.13,41.82,5.09,Normal
5195,92.85,52.99,5.91,Precaución
5196,95.87,31.94,6.29,Normal
5197,111.53,55.19,4.26,Precaución
5198,81.1,69.58,6.19,Normal
5199,98.31,38.21,4.4,Normal
5200,115.96,14.74,4.15,Normal
5201,89.25,13.04,5.04,Normal
5202,95.27,63.34,4.41,Normal
5203,95.98,16.17,5.66,Normal
5204,95.86,11.35,6.63,Crítico
5205,108.78,74.49,2.18,Normal
5206,94.95,64.52,3.69,Normal
5207,113.02,28.25,4.63,Normal
5208,95.76,43.47,5.58,Normal
5209,103.28,41.23,3.15,Normal
5210,81.33,50.8,6.6,Precaución
5211,103.86,22.42,3.42,Normal
5212,91.91,25.95,5.03,Precaución
5213,106.25,20.3,6.02,Normal
5214,94.69,79.06,4.73,Precaución
5215,82.16,10.74,4.75,Normal
5216,100.31,60.03,3.15,Precaución
5217,115.37,60.74,4.67,Normal
5218,102.31,9.06,5.4,Normal
5219,102.12,39.74,3.9,Precaución
5220,100.63,54.77,5.34,Normal
5221,84.48,54.64,7.21,Normal
5222,103.98,72.28,6.69,Normal
5223,107.36,53.44,5.75,Normal
5224,116.51,77.18,4.54,Normal
5225,94.46,20.69,4.6,Normal
5226,94.84,27.13,4.27,Normal
5227,90.64,35.79,7.0,Normal
5228,96.03,65.18,6.23,Normal
5229,107.07,71.24,3.47,Normal
5230,102.26,26.59,4.98,Normal
5231,107.32,70.34,5.36,Normal
5232,98.66,27.7,5.5,Crítico
5233,112.89,31.91,5.75,Crítico
5234,74.63,13.92,5.69,Normal
5235,111.42,24.99,4.78,Normal
5236,94.36,76.16,4.59,Normal
5237,116.38,5.44,5.31,Normal
5238,98.36,13.94,6.04,Normal
5239,101.82,20.14,6.21,Precaución
5240,100.52,77.62,3.86,Precaución
5241,109.44,17.86,5.62,Normal
5242,73.24,75.72,3.46,Normal
5243,102.89,13.41,7.09,Normal
5244,111.73,57.96,4.12,Crítico
5245,113.01,10.5,3.37,Normal
5246,89.06,36.57,2.96,Precaución
5247,82.96,38.66,5.19,Normal
5248,109.08,30.38,6.87,Normal
5249,102.95,34.21,4.69,Crítico
5250,98.86,27.78,4.35,Normal
5251,100.21,64.2,7.78,Normal
5252,110.61,50.12,6.74,Normal
5253,79.49,28.15,5.61,Normal
5254,103.41,17.46,6.01,Crítico
5255,90.88,15.01,5.34,Normal
5256,77.51,70.3,5.29,Normal
5257,90.37,11.46,3.73,Precaución
5258,89.37,43.02,5.57,Normal
5259,83.14,58.62,4.62,Normal
5260,123.19,25.92,5.28,Normal
5261,98.65,73.02,3.29,Normal
5262,104.96,45.67,7.44,Normal
5263,103.18,25.44,2.54,Normal
5264,85.31,70.04,5.1,Precaución
5265,92.47,72.54,4.65,Normal
5266,93.41,16.44,2.83,Normal
5267,89.99,21.2,5.29,Normal
5268,80.68,75.02,4.23,Normal
5269,103.93,46.05,6.37,Normal
5270,95.78,36.86,4.06,Normal
5271,108.31,74.49,7.5,Normal
5272,105.17,34.46,4.15,Precaución
5273,96.38,48.54,4.98,Normal
5274,93.68,22.56,3.87,Precaución
5275,87.53,31.56,3.62,Precaución
5276,115.8,11.14,5.72,Crítico
5277,102.11,66.34,4.9,Normal
5278,97.42,57.48,5.14,Normal
5279,105.87,72.47,4.07,Normal
5280,110.1,44.97,4.31,Normal
5281,100.56,27.19,4.13,Normal
5282,110.72,52.67,4.75,Normal
5283,73.49,19.93,4.39,Normal
5284,86.08,68.76,6.81,Normal
5285,94.16,5.01,5.95,Normal
5286,120.08,65.04,6.19,Normal
5287,93.84,71.39,4.73,Normal
5288,118.62,26.84,5.16,Normal
5289,109.15,32.53,3.62,Normal
5290,86.59,75.95,5.52,Precaución
5291,101.64,16.85,2.49,Normal
5292,102.59,31.56,5.61,Normal
5293,80.37,70.47,4.43,Crítico
5294,102.47,38.59,4.18,Normal
5295,105.69,53.37,5.6,Normal
5296,102.47,54.51,3.35,Normal
5297,101.82,49.01,7.53,Precaución
5298,98.13,56.7,4.86,Normal
5299,92.75,7.58,5.57,Normal
5300,79.32,48.03,2.5,Normal
5301,85.65,59.55,3.46,Normal
5302,103.06,70.11,6.64,Precaución
5303,97.87,7.71,6.7,Normal
5304,97.24,59.75,3.76,Normal
5305,93.2,28.41,4.41,Crítico
5306,98.33,65.61,4.88,Precaución
5307,107.98,56.68,6.14,Normal
5308,97.28,36.25,7.04,Crítico
5309,88.65,64.71,6.19,Normal
5310,84.62,65.92,2.8,Normal
5311,92.19,7.08,4.55,Normal
5312,86.41,36.54,4.35,Normal
5313,101.28,47.52,6.28,Normal
5314,96.64,62.48,5.26,Crítico
5315,89.22,61.63,6.59,Normal
5316,99.4,14.3,6.51,Normal
5317,103.17,33.12,3.88,Precaución
5318,86.62,12.95,4.29,Normal
5319,107.64,76.54,3.44,Normal
5320,84.7,45.37,6.3,Normal
5321,96.62,79.29,4.79,Normal
5322,93.6,63.38,6.54,Normal
5323,96.03,45.75,3.89,Normal
5324,88.97,53.6,7.45,Normal
5325,96.98,45.79,3.14,Normal
5326,108.3,36.85,3.57,Normal
5327,95.04,22.28,5.25,Normal
5328,112.72,62.99,6.56,Precaución
5329,105.55,77.47,5.29,Normal
5330,111.3,79.49,6.67,Normal
5331,95.64,36.7,7.32,Normal
5332,98.88,24.28,6.95,Normal
5333,82.4,52.08,6.14,Normal
5334,105.11,37.72,7.29,Normal
5335,89.41,11.16,3.55,Normal
5336,102.83,24.87,4.59,Precaución
5337,97.86,27.87,4.64,Precaución
5338,91.39,39.87,4.59,Normal
5339,101.48,56.8,3.8,Normal
5340,102.51,63.36,4.89,Normal
5341,93.01,46.27,4.09,Normal
5342,87.46,32.42,5.19,Precaución
5343,97.26,36.33,6.12,Normal
5344,108.14,36.63,2.43,Precaución
5345,104.41,78.05,3.87,Crítico
5346,77.45,65.42,5.49,Normal
5347,94.36,41.74,4.5,Normal
5348,79.5,25.52,3.9,Normal
5349,127.82,21.34,7.31,Precaución
5350,97.22,6.79,5.94,Normal
5351,100.32,49.6,3.74,Precaución
5352,115.93,14.64,5.94,Normal
5353,91.45,41.23,5.85,Normal
5354,105.41,77.93,3.3,Normal
5355,86.98,21.4,5.86,Crítico
5356,109.36,25.86,6.57,Normal
5357,99.01,68.58,7.24,Normal
5358,84.93,66.27,5.46,Normal
5359,89.22,61.13,4.48,Crítico
5360,90.48,60.08,5.71,Normal
5361,116.36,53.17,3.21,Normal
5362,101.11,38.21,5.55,Normal
5363,90.26,26.06,2.07,Normal
5364,112.11,77.73,5.66,Crítico
5365,101.96,33.07,5.04,Normal
5366,105.49,61.63,5.45,Normal
5367,98.42,65.6,4.0,Precaución
5368,110.83,58.02,4.85,Normal
5369,95.31,36.99,3.55,Precaución
5370,107.56,76.78,4.04,Normal
5371,103.02,6.41,6.87,Normal
5372,112.33,44.18,4.37,Normal
5373,102.48,16.32,4.37,Normal
5374,97.84,44.05,4.54,Precaución
5375,82.1,76.3,3.02,Normal
5376,105.6,38.94,5.01,Normal
5377,94.86,58.28,2.87,Normal
5378,106.82,21.99,2.84,Normal
5379,99.46,24.0,5.49,Precaución
5380,104.7,23.83,5.82,Normal
5381,115.85,44.29,4.33,Normal
5382,122.51,20.7,6.09,Normal
5383,91.72,78.32,6.01,Crítico
5384,94.94,33.54,4.57,Normal
5385,105.77,34.23,4.18,Normal
5386,108.73,70.2,5.18,Normal
5387,79.79,22.87,4.92,Normal
5388,125.0,23.53,5.17,Normal
5389,99.44,74.66,6.02,Normal
5390,96.21,50.11,4.36,Normal
5391,99.72,48.2,4.26,Normal
5392,112.59,77.11,4.95,Precaución
5393,96.51,50.5,3.91,Normal
5394,114.74,42.05,6.17,Normal
5395,99.13,48.33,6.69,Crítico
5396,89.73,64.09,3.33,Normal
5397,102.02,57.91,7.29,Normal
5398,98.89,37.05,5.83,Normal
5399,93.3,31.05,5.48,Normal
5400,103.35,24.09,5.2,Precaución
5401,100.09,24.93,4.7,Normal
5402,93.52,27.8,5.13,Normal
5403,91.41,33.01,4.25,Normal
5404,107.54,44.22,6.83,Normal
5405,113.86,44.39,4.01,Normal
5406,103.44,38.53,4.22,Normal
5407,101.95,12.1,6.47,Precaución
5408,98.66,55.71,5.29,Normal
5409,101.42,49.82,5.34,Normal
5410,92.94,56.42,5.65,Normal
5411,105.84,35.58,4.79,Normal
5412,87.75,53.35,4.19,Normal
5413,106.44,15.6,6.29,Normal
5414,96.7,60.57,5.08,Normal
5415,106.13,44.18,4.49,Normal
5416,101.74,45.2,5.24,Normal
5417,97.2,36.38,5.04,Normal
5418,89.95,42.69,5.54,Precaución
5419,92.57,53.16,4.64,Crítico
5420,101.07,77.37,2.92,Normal
5421,89.98,17.15,5.76,Normal
5422,100.2,60.78,7.31,Precaución
5423,109.21,56.84,5.25,Precaución
5424,89.1,78.81,3.54,Crítico
5425,80.26,30.59,4.63,Normal
5426,97.97,50.05,4.08,Normal
5427,111.03,23.42,3.46,Normal
5428,108.31,64.32,6.42,Normal
5429,114.12,16.3,5.8,Normal
5430,96.55,38.55,4.42,Precaución
5431,89.8,60.5,3.04,Normal
5432,100.34,66.32,5.89,Precaución
5433,122.21,58.51,4.57,Normal
5434,103.57,62.32,6.46,Normal
5435,97.31,43.99,5.22,Normal
5436,96.61,58.32,4.46,Crítico
5437,103.5,46.92,6.35,Normal
5438,110.8,68.36,5.29,Normal
5439,87.75,37.71,5.39,Normal
5440,116.29,20.39,7.02,Normal
5441,107.78,43.91,6.32,Normal
5442,89.1,28.2,7.71,Normal
5443,85.64,34.9,4.51,Precaución
5444,102.94,10.36,6.34,Normal
5445,80.01,44.33,5.81,Normal
5446,92.72,35.75,5.85,Precaución
5447,103.15,72.4,5.7,Precaución
5448,120.6,11.68,5.93,Normal
5449,93.86,17.81,3.38,Normal
5450,103.38,25.81,4.9,Normal
5451,104.05,24.06,4.21,Precaución
5452,93.94,12.01,5.37,Normal
5453,107.09,11.88,5.32,Normal
5454,99.73,34.55,5.62,Crítico
5455,113.76,61.67,2.41,Normal
5456,105.91,21.18,5.32,Normal
5457,95.93,50.95,3.99,Normal
5458,105.75,10.89,5.3,Normal
5459,109.76,33.89,5.54,Normal
5460,111.28,52.41,5.33,Precaución
5461,116.27,53.88,4.68,Normal
5462,100.62,53.32,5.08,Normal
5463,110.73,46.8,5.79,Precaución
5464,107.32,44.9,4.55,Normal
5465,84.99,11.92,5.29,Crítico
5466,89.97,18.07,5.66,Precaución
5467,103.24,13.42,3.94,Normal
5468,88.07,64.56,6.19,Normal
5469,93.52,11.18,4.45,Normal
5470,87.2,31.56,5.73,Normal
5471,111.92,19.39,4.43,Crítico
5472,84.27,65.77,3.37,Precaución
5473,91.91,61.05,6.07,Normal
5474,103.77,30.08,5.73,Precaución
5475,92.81,56.38,6.79,Crítico
5476,114.86,14.67,5.35,Normal
5477,97.05,53.45,5.51,Precaución
5478,109.58,74.0,4.36,Normal
5479,72.52,25.46,5.37,Normal
5480,96.13,10.02,6.41,Normal
5481,113.57,33.76,5.13,Normal
5482,106.88,50.64,5.48,Normal
5483,96.93,45.02,6.98,Crítico
5484,113.73,26.17,6.47,Normal
5485,110.67,20.96,3.66,Normal
5486,93.46,16.41,4.93,Normal
5487,73.2,78.4,5.48,Crítico
5488,110.26,17.92,4.78,Normal
5489,105.7,73.18,3.44,Normal
5490,91.62,22.29,3.19,Normal
5491,93.46,10.24,4.27,Precaución
5492,112.21,35.88,6.24,Normal
5493,95.61,72.93,3.43,Precaución
